gid,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수,0.00,1.00,순위
다사3488,0,0,0,0,0,6,0,1,0,295,1.00,0.00,7162
다사9974,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7163
다사9676,0,0,0,0,0,0,0,0,0,72,1.00,0.00,7164
다사9821,0,0,0,0,0,0,0,0,0,25,1.00,0.00,7165
다사9536,0,0,0,0,0,0,0,0,0,18,1.00,0.00,7166
다사8576,0,0,0,0,0,0,0,0,0,8,1.00,0.00,7167
다사7568,0,0,0,0,0,0,0,0,0,51,1.00,0.00,7168
다사8749,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7169
다바9199,0,0,0,0,0,0,0,0,0,20,1.00,0.00,7170
다사9927,0,0,0,0,0,7,0,1,8,369,1.00,0.00,7171
다바3594,0,0,0,0,0,4,0,0,0,58,1.00,0.00,7172
라사0300,0,0,0,0,0,3,0,0,0,12,1.00,0.00,7173
다사7923,0,0,0,0,0,1,0,0,0,16,1.00,0.00,7174
다사8029,0,0,0,0,0,0,0,0,0,10,1.00,0.00,7175
다바5584,0,0,0,0,0,0,0,0,0,23,1.00,0.00,7176
다사7557,0,0,0,0,0,7,0,0,0,355,1.00,0.00,7177
다사4213,0,0,0,0,1,2,0,0,0,99,1.00,0.00,7178
다바6088,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7179
다사7990,0,0,0,0,0,1,0,0,0,97,1.00,0.00,7180
다사2980,0,0,0,0,0,0,0,0,0,74,1.00,0.00,7181
라사2023,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7182
다사6539,0,0,0,0,1,3,0,0,17,485,1.00,0.00,7183
다바7491,0,0,0,0,0,1,0,1,0,131,1.00,0.00,7184
다사7114,0,0,0,0,2,0,0,3,495,5464,1.00,0.00,7185
다사9545,0,0,0,0,1,3,0,1,0,414,1.00,0.00,7186
다사7931,0,0,0,0,0,0,0,1,0,35,1.00,0.00,7187
다아7905,0,0,0,0,0,4,0,0,0,232,1.00,0.00,7188
다사5187,0,0,0,0,0,0,0,0,0,44,1.00,0.00,7189
다아5000,0,0,0,0,0,0,0,0,0,25,1.00,0.00,7190
다바6892,0,0,0,0,0,1,0,0,0,26,1.00,0.00,7191
라사0372,0,0,0,0,0,1,0,0,0,42,1.00,0.00,7192
다사4427,0,0,0,0,1,3,0,0,0,108,1.00,0.00,7193
다사5591,0,0,0,0,0,7,0,0,0,111,1.00,0.00,7194
다아6301,0,0,0,0,1,2,0,0,0,130,1.00,0.00,7195
다사4366,0,0,0,0,0,7,0,0,22,988,1.00,0.00,7196
다사7885,0,0,0,0,0,0,0,0,0,86,1.00,0.00,7197
다사8905,0,0,0,0,0,1,0,0,0,138,1.00,0.00,7198
다사9067,0,0,0,0,0,4,0,0,0,24,1.00,0.00,7199
다사8782,0,0,0,0,0,4,0,0,6,138,1.00,0.00,7200
다아7802,0,0,0,0,1,6,0,0,0,138,1.00,0.00,7201
다사4174,0,0,0,0,0,0,0,0,0,21,1.00,0.00,7202
다바5483,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7203
다사3628,0,0,0,0,0,5,0,0,16,558,1.00,0.00,7204
다바5096,0,0,0,0,0,0,0,0,0,37,1.00,0.00,7205
다사3309,0,0,0,0,0,5,0,0,0,132,1.00,0.00,7206
다사9847,0,0,0,0,0,7,0,0,0,332,1.00,0.00,7207
다사3361,0,0,0,0,0,0,0,0,0,30,1.00,0.00,7208
다사5592,0,0,0,0,0,1,0,0,0,102,1.00,0.00,7209
다사5414,0,1,0,0,3,13,0,1,0,546,1.00,0.00,7210
다사3457,0,0,0,0,0,6,0,1,6,208,1.00,0.00,7211
라사1327,0,0,0,0,0,0,0,0,0,6,1.00,0.00,7212
라사0335,0,0,0,0,0,4,0,1,6,327,1.00,0.00,7213
다사4869,0,0,0,0,0,0,0,0,0,137,1.00,0.00,7214
다사7150,0,0,0,0,1,4,0,4,175,2353,1.00,0.00,7215
다사7994,0,0,0,0,0,0,0,0,0,11,1.00,0.00,7216
다사7446,0,0,0,0,0,0,0,0,7,145,1.00,0.00,7217
다사9070,0,0,0,0,0,0,0,0,0,58,1.00,0.00,7218
다사4090,0,0,0,0,0,2,0,0,0,14,1.00,0.00,7219
다사7901,0,0,0,0,0,0,0,0,0,94,1.00,0.00,7220
다사2166,0,0,0,0,0,4,0,2,14,586,1.00,0.00,7221
다사4900,0,0,0,0,1,2,0,0,0,117,1.00,0.00,7222
라사0130,0,0,0,0,1,5,0,0,0,90,1.00,0.00,7223
다사5978,0,1,0,0,1,5,0,2,10,891,1.00,0.00,7224
다사7266,0,0,0,0,1,2,0,6,150,3286,1.00,0.00,7225
라사1120,0,1,0,0,2,5,0,2,56,1632,1.00,0.00,7226
다사6534,0,0,0,1,0,6,0,6,248,3198,1.00,0.00,7227
다사5774,0,0,0,0,0,3,0,0,0,134,1.00,0.00,7228
다사8778,0,0,0,1,0,7,0,1,63,722,1.00,0.00,7229
다바4399,0,0,0,0,2,5,0,0,0,272,1.00,0.00,7230
다바7494,0,0,0,0,0,2,0,0,0,24,1.00,0.00,7231
다사9801,0,0,0,0,0,0,0,0,0,59,1.00,0.00,7232
다사9759,0,0,0,0,0,0,0,0,0,46,1.00,0.00,7233
다사9259,0,0,0,0,0,0,0,0,0,46,1.00,0.00,7234
라사1843,0,0,0,0,0,0,0,0,0,49,1.00,0.00,7235
다사1520,0,0,0,0,0,0,0,0,0,80,1.00,0.00,7236
다사8012,0,0,0,0,0,0,0,0,0,62,1.00,0.00,7237
다사9166,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7238
다사9514,0,0,0,0,0,4,0,1,7,207,1.00,0.00,7239
다사5528,0,0,0,0,0,4,0,0,0,28,1.00,0.00,7240
라사1009,0,0,0,0,0,0,0,0,0,21,1.00,0.00,7241
다사7930,0,0,0,0,0,1,0,0,80,1306,1.00,0.00,7242
라바0198,0,0,0,0,0,0,0,0,0,25,1.00,0.00,7243
다사8821,0,0,0,0,0,5,0,0,0,121,1.00,0.00,7244
다바7493,0,0,0,0,0,3,0,0,0,93,1.00,0.00,7245
다사4708,0,0,0,0,0,4,0,0,0,214,1.00,0.00,7246
다사8346,0,0,0,0,0,1,0,0,0,0,1.00,0.00,7247
라사0173,0,0,0,0,0,0,0,0,0,43,1.00,0.00,7248
라바0197,0,0,0,0,0,0,0,0,0,97,1.00,0.00,7249
다사9425,0,0,0,0,0,1,0,0,0,160,1.00,0.00,7250
다사9611,0,0,0,0,0,4,0,2,114,742,1.00,0.00,7251
다사2971,0,0,0,0,0,5,0,0,0,136,1.00,0.00,7252
다사8394,0,0,0,0,1,6,0,0,13,465,1.00,0.00,7253
라사1027,0,0,0,0,0,6,0,0,0,104,1.00,0.00,7254
다사1815,0,0,0,0,0,2,0,0,12,389,1.00,0.00,7255
다사8990,0,0,0,0,0,4,0,0,0,18,1.00,0.00,7256
라사2135,0,0,0,0,0,0,0,0,0,100,1.00,0.00,7257
라사1834,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7258
다사7583,0,0,0,0,0,0,0,0,0,128,1.00,0.00,7259
다사1819,0,0,0,0,0,0,0,0,0,16,1.00,0.00,7260
다사4006,0,0,0,0,0,0,0,0,0,16,1.00,0.00,7261
다사8414,0,0,0,0,0,0,0,0,10,324,1.00,0.00,7262
라사2242,0,0,0,0,0,0,0,0,0,14,1.00,0.00,7263
다바7981,0,0,0,0,0,0,0,0,0,119,1.00,0.00,7264
다사8511,0,0,0,0,0,2,0,0,0,252,1.00,0.00,7265
다사1763,0,0,0,0,0,0,0,0,0,102,1.00,0.00,7266
다사7133,0,0,0,0,0,0,0,0,0,84,1.00,0.00,7267
다사3005,0,0,0,0,0,1,0,0,0,70,1.00,0.00,7268
다사7799,0,0,0,0,1,2,0,0,0,149,1.00,0.00,7269
다사7398,0,0,0,0,0,3,0,0,0,76,1.00,0.00,7270
다사9915,0,0,0,0,3,6,0,2,100,1904,1.00,0.00,7271
다사3711,0,0,0,0,1,3,0,0,9,345,1.00,0.00,7272
다바4893,0,0,0,0,0,4,0,0,7,184,1.00,0.00,7273
다아7406,0,0,0,0,0,2,0,0,0,9,1.00,0.00,7274
다바5991,0,0,0,0,0,0,0,0,0,259,1.00,0.00,7275
다사4294,0,0,0,0,0,0,0,0,0,70,1.00,0.00,7276
라사0724,0,0,0,0,0,2,0,0,0,108,1.00,0.00,7277
라사0146,0,0,0,0,0,0,0,0,0,41,1.00,0.00,7278
다바4592,0,0,0,0,0,0,0,0,0,8,1.00,0.00,7279
다바6897,0,0,0,0,0,2,0,0,0,17,1.00,0.00,7280
다사9634,0,0,0,0,0,0,0,0,0,10,1.00,0.00,7281
다바4386,0,0,0,0,0,1,0,0,0,182,1.00,0.00,7282
다사4823,0,0,0,0,0,0,0,0,28,341,1.00,0.00,7283
다사3258,0,0,0,0,0,2,0,1,0,207,1.00,0.00,7284
다사7499,0,0,0,0,0,1,0,0,0,17,1.00,0.00,7285
라사0017,0,0,0,0,0,0,0,0,0,25,1.00,0.00,7286
다사6301,0,0,0,0,0,1,0,0,0,181,1.00,0.00,7287
라사0733,0,0,0,0,0,0,0,0,0,30,1.00,0.00,7288
다사9837,0,0,0,0,0,3,0,0,0,76,1.00,0.00,7289
다사9613,0,0,0,0,0,2,0,0,8,324,1.00,0.00,7290
다사4189,0,0,0,0,0,5,0,1,0,154,1.00,0.00,7291
다사8331,0,0,0,0,1,6,0,1,0,143,1.00,0.00,7292
다사8441,0,0,0,0,0,0,0,0,21,936,1.00,0.00,7293
다사5008,0,0,0,0,1,4,0,0,0,146,1.00,0.00,7294
다사7227,0,0,0,0,1,6,0,0,20,396,1.00,0.00,7295
다사6889,0,0,0,0,0,0,0,0,0,47,1.00,0.00,7296
라사0936,0,0,0,0,0,2,0,0,0,24,1.00,0.00,7297
다사4507,0,0,0,0,1,3,0,0,0,193,1.00,0.00,7298
다사8142,0,0,0,0,0,0,0,0,0,14,1.00,0.00,7299
라사1308,0,0,0,0,0,2,0,0,0,136,1.00,0.00,7300
다사8380,0,0,0,0,0,0,0,0,0,6,1.00,0.00,7301
라사0925,0,0,0,0,1,4,0,0,0,11,1.00,0.00,7302
다바9391,0,0,0,0,0,0,0,0,0,19,1.00,0.00,7303
다사5274,0,0,0,0,0,2,0,0,0,17,1.00,0.00,7304
다사9530,0,0,0,0,0,0,0,0,0,32,1.00,0.00,7305
다아7716,0,0,0,0,0,2,0,0,0,201,1.00,0.00,7306
다사4274,0,0,0,0,0,2,0,0,0,32,1.00,0.00,7307
다사8205,0,0,0,0,0,0,0,0,0,33,1.00,0.00,7308
다사4288,0,0,0,0,0,6,0,0,0,142,1.00,0.00,7309
다사4706,0,0,0,0,0,2,0,0,0,88,1.00,0.00,7310
라사1844,0,0,0,0,0,0,0,0,0,27,1.00,0.00,7311
라사0425,0,0,0,0,0,5,0,0,7,179,1.00,0.00,7312
다사9256,0,0,0,0,0,2,0,0,0,123,1.00,0.00,7313
다사3276,0,0,0,0,0,0,0,0,0,83,1.00,0.00,7314
다바7193,0,0,0,0,0,2,0,0,0,53,1.00,0.00,7315
다사5870,0,0,0,0,0,0,0,0,0,40,1.00,0.00,7316
다아4601,0,0,0,0,0,0,0,0,0,45,1.00,0.00,7317
다사7473,0,0,0,0,0,0,0,0,0,9,1.00,0.00,7318
라사0306,0,0,0,0,0,5,0,0,0,123,1.00,0.00,7319
다바7788,0,0,0,0,1,6,0,0,0,63,1.00,0.00,7320
다아8906,0,0,0,0,0,2,0,1,0,291,1.00,0.00,7321
다사9358,0,0,0,0,0,0,0,0,0,24,1.00,0.00,7322
라사0031,0,0,0,0,0,3,0,0,0,113,1.00,0.00,7323
다사6415,0,0,0,0,3,7,0,1,87,2193,1.00,0.00,7324
다사7331,0,0,0,0,0,5,0,2,14,627,1.00,0.00,7325
다사8014,0,0,0,0,2,8,0,0,139,2591,1.00,0.00,7326
다사1672,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7327
다사5783,0,0,0,0,0,4,0,0,0,230,1.00,0.00,7328
다사8192,0,0,0,0,0,0,0,0,0,56,1.00,0.00,7329
다사7821,0,0,0,0,0,2,0,0,0,38,1.00,0.00,7330
다사8108,0,0,0,0,0,4,0,0,0,123,1.00,0.00,7331
다바8996,0,0,0,0,0,0,0,0,0,84,1.00,0.00,7332
다사9702,0,0,0,0,0,3,0,0,0,100,1.00,0.00,7333
다사4467,0,0,0,0,0,6,0,0,0,131,1.00,0.00,7334
다사6484,0,0,0,0,0,0,0,0,0,13,1.00,0.00,7335
다사6690,0,0,0,0,0,0,0,0,0,49,1.00,0.00,7336
다아8902,0,0,0,0,0,0,0,0,0,44,1.00,0.00,7337
다사4717,0,0,0,0,0,5,0,0,7,375,1.00,0.00,7338
다사9636,0,0,0,0,0,0,0,0,0,23,1.00,0.00,7339
다사4777,0,0,0,0,0,0,0,0,0,42,1.00,0.00,7340
라사0900,0,0,0,0,0,0,0,0,0,25,1.00,0.00,7341
다사5503,0,0,0,0,0,0,0,0,0,43,1.00,0.00,7342
다사6800,0,0,0,0,0,4,0,0,0,227,1.00,0.00,7343
다아5108,0,0,0,0,0,3,0,0,0,114,1.00,0.00,7344
다사5072,0,0,0,0,0,0,0,0,0,20,1.00,0.00,7345
다사4338,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7346
다사3978,0,0,0,0,0,4,0,0,6,169,1.00,0.00,7347
다사2726,0,0,0,0,0,0,0,0,0,8,1.00,0.00,7348
다사3320,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7349
다사3641,0,0,0,0,0,6,0,0,12,365,1.00,0.00,7350
다아9309,0,0,0,0,0,0,0,0,0,8,1.00,0.00,7351
라사1530,0,0,0,0,0,6,0,0,0,77,1.00,0.00,7352
다사2615,0,0,0,0,0,1,0,0,0,160,1.00,0.00,7353
다사9710,0,0,0,0,0,4,0,0,0,194,1.00,0.00,7354
다사5517,0,0,0,0,2,8,0,1,7,753,1.00,0.00,7355
다사8180,0,0,0,0,0,0,0,0,0,167,1.00,0.00,7356
다사3474,0,0,0,0,0,4,0,0,0,49,1.00,0.00,7357
다바8790,0,0,0,0,0,4,0,0,0,37,1.00,0.00,7358
다바4782,0,0,0,0,0,1,0,0,0,23,1.00,0.00,7359
다사6789,0,0,0,0,0,1,0,0,0,9,1.00,0.00,7360
다사6620,0,0,0,0,1,0,0,0,38,1201,1.00,0.00,7361
라사1738,0,0,0,0,0,0,0,0,0,36,1.00,0.00,7362
다사4210,0,0,0,0,0,2,0,0,23,427,1.00,0.00,7363
다아6822,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7364
다사8048,0,0,0,0,0,0,0,0,0,77,1.00,0.00,7365
다사5877,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7366
다사9713,0,0,0,0,1,2,0,0,11,238,1.00,0.00,7367
다사9151,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7368
다사1960,0,0,0,0,0,0,0,0,0,121,1.00,0.00,7369
다사3689,0,0,0,0,0,8,0,0,0,157,1.00,0.00,7370
다사8926,0,0,0,0,0,0,0,0,0,26,1.00,0.00,7371
다사8849,0,0,0,0,0,4,0,0,0,148,1.00,0.00,7372
다사7384,0,0,0,0,1,2,0,0,0,262,1.00,0.00,7373
다사4164,0,0,0,0,0,0,0,0,0,61,1.00,0.00,7374
다사4391,0,0,0,0,0,0,0,0,0,11,1.00,0.00,7375
다사1474,0,0,0,0,0,0,0,0,0,36,1.00,0.00,7376
라사2534,0,0,0,0,0,0,0,0,0,18,1.00,0.00,7377
다사4496,0,0,0,0,0,2,0,0,0,117,1.00,0.00,7378
다바4684,0,0,0,0,0,2,0,0,0,22,1.00,0.00,7379
다사7102,0,0,0,0,0,2,0,0,0,149,1.00,0.00,7380
다사9873,0,0,0,0,0,3,0,0,0,31,1.00,0.00,7381
다사5725,0,0,0,0,0,6,0,0,0,104,1.00,0.00,7382
다사9571,0,0,0,0,0,0,0,0,0,8,1.00,0.00,7383
다바5696,0,0,0,0,0,8,0,0,16,510,1.00,0.00,7384
라사0188,0,0,0,0,0,2,0,0,0,53,1.00,0.00,7385
다사8320,0,0,0,0,0,3,0,0,0,170,1.00,0.00,7386
다사9707,0,0,0,0,0,0,0,0,0,179,1.00,0.00,7387
다사3623,0,0,0,0,1,5,0,0,0,45,1.00,0.00,7388
라사0902,0,0,0,0,0,0,0,0,0,31,1.00,0.00,7389
다사8865,0,0,0,0,0,6,0,0,0,252,1.00,0.00,7390
다사2978,0,0,0,0,0,0,0,0,0,32,1.00,0.00,7391
다사3473,0,0,0,0,0,1,0,0,0,110,1.00,0.00,7392
다사6932,0,0,0,0,0,3,0,1,57,441,1.00,0.00,7393
다바4090,0,0,0,0,0,0,0,0,0,11,1.00,0.00,7394
다사4920,0,0,0,0,0,0,0,0,0,55,1.00,0.00,7395
다사7069,0,0,0,0,0,0,0,0,6,158,1.00,0.00,7396
다사5486,0,0,0,0,0,7,0,0,0,95,1.00,0.00,7397
라사1552,0,0,0,0,0,2,0,0,0,78,1.00,0.00,7398
다사7800,0,0,0,0,0,2,0,0,0,11,1.00,0.00,7399
다사3749,0,0,0,0,0,5,0,0,0,32,1.00,0.00,7400
라사0647,0,0,0,0,0,0,0,0,0,31,1.00,0.00,7401
다사7494,0,0,0,0,0,0,0,0,0,11,1.00,0.00,7402
다바5887,0,0,0,0,0,1,0,0,0,19,1.00,0.00,7403
다사4860,0,0,0,0,0,2,0,0,34,510,1.00,0.00,7404
라사0105,0,0,0,0,0,4,0,0,0,40,1.00,0.00,7405
다사9452,0,0,0,0,0,0,0,0,0,15,1.00,0.00,7406
다바6486,0,0,0,0,0,2,0,0,0,102,1.00,0.00,7407
다사9509,0,0,0,0,0,0,0,0,0,6,1.00,0.00,7408
라사1931,0,0,0,0,0,0,0,0,0,19,1.00,0.00,7409
다사8375,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7410
다사5297,0,0,0,0,0,4,0,0,0,184,1.00,0.00,7411
다바6693,0,1,0,0,1,4,0,2,13,751,1.00,0.00,7412
다바7299,0,0,0,0,0,0,0,0,0,16,1.00,0.00,7413
다사6702,0,0,0,0,0,2,0,0,0,127,1.00,0.00,7414
라사1932,0,0,0,0,0,0,0,0,0,49,1.00,0.00,7415
다사9740,0,0,0,0,0,4,0,0,10,369,1.00,0.00,7416
라사1146,0,0,0,0,0,0,0,0,0,57,1.00,0.00,7417
다사2067,0,0,0,0,0,4,0,0,0,171,1.00,0.00,7418
다사8154,0,0,0,0,0,2,0,0,0,124,1.00,0.00,7419
다사4132,0,0,0,0,0,3,0,0,0,119,1.00,0.00,7420
다사6733,0,0,0,0,4,4,0,5,216,6078,1.00,0.00,7421
다사8243,0,0,0,0,0,4,0,1,0,196,1.00,0.00,7422
다사7927,0,0,0,0,0,7,0,0,0,25,1.00,0.00,7423
다사8099,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7424
다바5882,0,0,0,0,0,6,0,0,0,257,1.00,0.00,7425
다사3109,0,0,0,0,0,2,0,0,0,47,1.00,0.00,7426
다사7441,0,0,0,0,0,0,0,0,0,20,1.00,0.00,7427
다사8506,0,0,0,0,0,6,0,0,16,364,1.00,0.00,7428
다사7802,0,0,0,0,0,4,0,0,0,72,1.00,0.00,7429
다사1759,0,0,0,0,0,0,0,0,0,77,1.00,0.00,7430
다바3799,0,0,0,0,0,2,0,0,0,109,1.00,0.00,7431
다사3160,0,0,0,0,0,0,0,0,0,37,1.00,0.00,7432
다사4582,0,0,0,0,0,0,0,0,0,152,1.00,0.00,7433
다바4098,0,0,0,0,2,8,0,1,15,660,1.00,0.00,7434
라사2233,0,0,0,0,0,2,0,0,0,117,1.00,0.00,7435
다사6803,0,0,0,0,0,0,0,1,0,50,1.00,0.00,7436
다사4176,0,0,0,0,0,1,0,1,0,185,1.00,0.00,7437
다사7848,0,0,0,0,0,4,0,0,0,15,1.00,0.00,7438
다바4691,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7439
다사6505,0,0,0,0,0,0,0,0,0,8,1.00,0.00,7440
다사4356,0,0,0,0,0,2,0,0,0,46,1.00,0.00,7441
다사8846,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7442
라사0492,0,0,0,0,0,4,0,0,0,18,1.00,0.00,7443
다사9725,0,0,0,0,0,2,0,0,0,238,1.00,0.00,7444
라사0487,0,1,0,1,1,7,0,0,9,360,1.00,0.00,7445
다사6030,0,0,0,0,0,2,0,0,0,20,1.00,0.00,7446
다사1964,0,0,0,0,0,4,0,0,0,297,1.00,0.00,7447
다아9001,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7448
다바6799,0,0,0,0,0,0,0,0,0,19,1.00,0.00,7449
라사1417,0,0,0,0,0,5,0,0,0,224,1.00,0.00,7450
다사4574,0,0,0,0,0,0,0,0,0,7,1.00,0.00,7451
다바7892,0,0,0,0,2,3,0,1,0,158,1.00,0.00,7452
다사1666,0,0,0,0,0,6,0,0,0,123,1.00,0.00,7453
라사2143,0,0,0,0,0,0,0,0,0,16,1.00,0.00,7454
라사0516,0,0,0,0,0,4,0,0,0,185,1.00,0.00,7455
다사3192,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7456
다사3503,0,0,0,0,0,0,0,0,0,20,1.00,0.00,7457
다사8760,0,0,0,0,1,7,0,1,0,329,1.00,0.00,7458
다바7398,0,0,0,0,0,2,0,0,0,15,1.00,0.00,7459
다바6299,0,0,0,0,0,2,0,0,0,60,1.00,0.00,7460
다사3460,0,0,0,0,1,2,0,0,0,175,1.00,0.00,7461
다사1864,0,0,0,0,0,6,0,0,0,133,1.00,0.00,7462
다사7218,0,0,0,0,0,8,0,0,10,235,1.00,0.00,7463
다사9562,0,0,0,0,0,2,0,0,0,99,1.00,0.00,7464
다사6814,0,0,0,0,0,2,0,0,0,56,1.00,0.00,7465
다아7717,0,0,0,0,0,2,0,0,0,354,1.00,0.00,7466
라사0719,0,0,0,0,0,2,0,0,0,83,1.00,0.00,7467
다사9546,0,0,0,0,1,2,1,0,12,371,1.00,0.00,7468
다사7264,0,0,0,0,2,4,0,0,0,220,1.00,0.00,7469
다사7709,0,0,0,0,0,0,0,0,0,7,1.00,0.00,7470
라바0899,0,0,0,0,0,0,0,0,0,6,1.00,0.00,7471
다사6094,0,0,0,0,0,6,0,1,24,1062,1.00,0.00,7472
다사5281,0,0,0,0,0,2,0,0,0,104,1.00,0.00,7473
다사8522,0,1,0,1,1,4,0,2,16,950,1.00,0.00,7474
다사2863,0,0,0,0,0,0,0,0,0,22,1.00,0.00,7475
다바7483,0,0,0,0,0,4,0,0,0,157,1.00,0.00,7476
라사1429,0,0,0,0,0,2,0,0,0,71,1.00,0.00,7477
다사3878,0,0,0,0,0,3,0,0,0,272,1.00,0.00,7478
라사0302,0,0,0,0,0,0,0,0,0,37,1.00,0.00,7479
다사7523,0,0,0,0,0,8,0,0,0,196,1.00,0.00,7480
다사8046,0,0,0,0,0,2,0,0,0,14,1.00,0.00,7481
다바7394,0,0,0,0,0,3,0,0,0,207,1.00,0.00,7482
다사8988,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7483
다사7911,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7484
라사1119,0,0,0,0,1,4,0,1,103,2145,1.00,0.00,7485
다바5095,0,0,0,0,0,0,0,0,0,35,1.00,0.00,7486
다바7691,0,0,0,0,0,5,0,0,0,127,1.00,0.00,7487
라사0032,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7488
다사7112,0,0,0,0,0,0,0,0,0,12,1.00,0.00,7489
다사8225,0,0,0,0,0,0,0,0,0,121,1.00,0.00,7490
다아6000,0,0,0,0,0,6,0,0,0,60,1.00,0.00,7491
다아6923,0,0,0,0,0,0,0,0,0,8,1.00,0.00,7492
다사9445,0,0,0,0,0,4,0,0,0,240,1.00,0.00,7493
다사6466,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7494
다사9746,0,0,0,0,0,2,0,1,13,327,1.00,0.00,7495
라사0069,0,0,0,0,0,0,0,0,0,6,1.00,0.00,7496
다사6438,0,0,0,0,0,1,0,0,7,208,1.00,0.00,7497
다사8784,0,0,0,0,0,2,0,0,0,85,1.00,0.00,7498
다사5699,0,0,0,0,0,1,0,0,0,0,1.00,0.00,7499
다사7536,0,0,0,0,0,0,0,0,0,68,1.00,0.00,7500
라바0495,0,0,0,0,0,1,0,0,0,69,1.00,0.00,7501
다사9955,0,0,0,0,0,8,0,0,0,196,1.00,0.00,7502
다사6905,0,0,0,0,0,0,0,0,0,48,1.00,0.00,7503
다바7888,0,0,0,0,1,2,0,0,22,496,1.00,0.00,7504
다바4488,0,0,0,0,0,4,0,0,0,40,1.00,0.00,7505
다사7533,0,0,0,0,1,8,0,0,44,1240,1.00,0.00,7506
라사0501,0,0,0,0,0,2,0,0,0,150,1.00,0.00,7507
다바5187,0,0,0,0,1,5,0,1,7,230,1.00,0.00,7508
다사7174,0,0,0,0,0,0,0,0,0,225,1.00,0.00,7509
라사0122,0,0,0,0,0,0,0,0,0,12,1.00,0.00,7510
다사4979,0,0,0,0,0,4,0,0,0,67,1.00,0.00,7511
다사7837,0,0,0,0,0,0,0,0,27,792,1.00,0.00,7512
다사9778,0,0,0,0,0,2,0,0,0,39,1.00,0.00,7513
라사2125,0,0,0,0,0,2,0,0,0,57,1.00,0.00,7514
다사4140,0,0,0,0,0,4,0,0,0,121,1.00,0.00,7515
다사7258,0,0,0,0,2,8,0,0,13,792,1.00,0.00,7516
다사9729,0,0,0,0,0,0,0,0,0,15,1.00,0.00,7517
라사2437,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7518
다사5773,0,0,0,0,0,5,0,0,50,858,1.00,0.00,7519
다사1959,0,0,0,0,0,6,0,1,16,545,1.00,0.00,7520
다사9588,0,0,0,0,0,0,0,0,0,38,1.00,0.00,7521
다사5201,0,0,0,0,0,2,0,0,0,159,1.00,0.00,7522
다사6130,0,0,0,0,1,4,0,0,0,7,1.00,0.00,7523
라바0497,0,0,0,0,0,2,0,0,0,63,1.00,0.00,7524
다사4997,0,0,0,0,0,3,0,0,0,56,1.00,0.00,7525
라바0996,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7526
다사6196,0,0,0,0,0,3,0,0,0,95,1.00,0.00,7527
라사0929,0,0,0,0,0,3,0,0,0,109,1.00,0.00,7528
다사3486,0,0,0,0,0,6,0,0,0,166,1.00,0.00,7529
다사9844,0,1,0,0,0,3,0,0,10,385,1.00,0.00,7530
다사5794,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7531
다사4911,0,0,0,0,0,6,0,0,0,128,1.00,0.00,7532
다사7538,0,0,0,0,0,0,0,0,0,25,1.00,0.00,7533
다사8496,0,0,0,0,2,8,0,1,0,264,1.00,0.00,7534
다아7918,0,0,0,0,0,0,0,0,0,53,1.00,0.00,7535
다사5263,0,0,0,0,0,0,0,0,0,0,1.00,0.00,7536
다사7654,0,0,0,0,0,4,0,1,12,382,1.00,0.00,7537
다사6995,0,0,0,0,0,4,0,0,0,100,1.00,0.00,7538
라사1042,0,0,0,0,0,2,0,0,9,258,1.00,0.00,7539
라사2351,0,0,0,0,0,0,0,0,0,27,1.00,0.00,7540
다사8432,0,0,0,0,0,1,0,0,0,171,1.00,0.00,7541
다사7104,0,0,0,0,1,2,0,0,6,208,1.00,0.00,7542
라사0469,0,0,0,0,0,0,0,0,0,13,1.00,0.00,7543
다바6493,0,0,0,0,1,3,0,0,0,101,1.00,0.00,7544
다사6675,0,0,0,0,3,5,0,0,0,226,1.00,0.00,7545
라사0960,0,0,0,0,0,3,0,0,0,65,1.00,0.00,7546
다사7529,0,0,0,0,0,10,0,1,110,1996,1.00,0.00,7547
