gid,심야약국,응급실,심_응,약국,소방서,경찰서,안전상비,버스정류소,지하철,어린이집,유아인구수,총인구수
다사9102,0,0,0,0,0,0,0,0,0,0,0,8
다바9489,0,0,0,0,0,0,0,0,0,1,0,19
라바0396,0,0,0,0,0,0,0,0,0,0,0,23
다사7046,0,0,0,0,0,1,1,12,0,1,11,763
다사7191,0,0,0,0,0,0,0,0,0,0,0,79
다사4792,0,0,0,0,0,0,0,2,0,0,0,0
다바9197,0,0,0,0,0,0,1,6,0,0,0,139
다사4227,0,0,0,0,0,0,0,9,0,0,0,115
라사2029,0,0,0,0,0,0,0,2,0,0,0,62
다사4888,0,0,0,0,0,0,0,0,0,0,0,14
라사2027,0,0,0,0,0,0,0,0,0,0,0,136
다사4904,0,0,0,0,0,0,0,6,0,0,18,710
다사7335,0,0,0,0,0,0,1,3,0,2,98,3076
다사3842,0,0,0,12,0,0,15,38,0,29,1049,29851
다사4188,0,0,0,0,0,0,0,0,0,0,0,52
다사7357,0,0,0,0,0,0,0,3,0,0,0,83
다사6077,0,0,0,0,0,0,1,6,0,0,0,46
다바4089,0,0,0,0,0,0,0,2,0,0,0,233
다바7384,0,0,0,0,0,0,0,0,0,0,0,48
다사7382,0,0,0,0,0,0,1,2,0,0,0,224
라사0715,0,0,0,0,0,0,0,1,0,1,6,261
다사6982,0,0,0,0,0,0,1,2,0,0,0,229
다사6187,0,0,0,0,0,0,4,14,0,9,325,6705
다사4682,0,0,0,0,0,0,0,0,0,0,0,0
다바8587,0,0,0,0,0,0,0,2,0,0,0,39
다사3970,0,0,0,1,0,0,2,5,0,3,104,2603
다사1865,0,0,0,0,0,0,0,2,0,0,0,104
다사7204,0,0,0,0,0,0,2,2,0,0,0,221
다사8594,0,0,0,0,0,0,0,0,0,0,0,25
다사6271,0,0,0,0,0,0,1,0,0,6,218,5327
다사5928,0,0,0,0,0,0,0,2,0,0,19,527
다사3629,0,0,0,0,0,0,0,5,0,0,0,145
다사9624,0,0,0,0,0,0,0,1,0,0,0,235
다바8094,0,0,0,0,0,0,0,0,0,0,0,95
다사8949,0,0,0,0,0,0,0,3,0,0,0,68
다사1817,0,0,0,0,0,0,2,2,0,0,10,212
다바5284,0,0,0,0,0,0,0,2,0,1,0,55
다바8590,0,0,0,0,0,0,0,0,0,0,12,293
다사5574,0,0,0,0,0,0,0,0,0,0,0,8
다사8410,0,0,0,0,0,0,2,5,0,0,0,161
다아5401,0,0,0,0,0,0,0,0,0,0,0,44
다사7516,0,0,0,1,0,0,4,9,0,6,382,5481
다사3903,0,0,0,0,0,0,0,4,0,0,0,119
다사6569,0,0,0,1,0,0,0,4,0,0,0,20
다사7003,0,0,0,0,0,0,0,4,0,0,0,187
다사5968,0,0,0,0,0,0,1,5,0,5,60,2955
다사6324,0,0,0,9,0,0,11,38,1,29,1684,29475
다사8316,0,0,0,0,0,0,0,3,0,0,16,411
다사8327,0,0,0,0,0,0,0,0,0,0,8,261
다사3427,0,0,0,1,0,0,9,4,0,2,197,4522
다사5392,0,0,0,0,0,0,0,0,0,0,0,8
다사4403,0,0,0,0,0,0,0,0,0,0,0,6
다사3063,0,0,0,0,0,0,0,7,0,0,0,256
다아6507,0,0,0,0,0,0,0,6,0,0,0,59
다사6296,0,0,0,0,0,0,1,3,0,0,0,6
다사9696,0,0,0,0,0,0,0,7,0,0,0,88
라사0447,0,0,0,0,0,0,0,0,0,0,0,106
다아4903,0,0,0,0,0,0,0,4,0,1,7,203
다사8958,0,0,0,0,0,0,0,0,0,0,0,14
다사4038,0,0,0,0,0,0,5,4,0,0,11,348
다사7548,0,0,0,6,1,1,5,24,0,20,547,14341
다사9068,0,0,0,0,0,0,0,0,0,0,0,11
다사6604,0,0,0,0,0,0,0,3,0,0,0,80
다사6311,0,0,0,1,0,0,9,6,0,3,503,6365
다사8261,0,1,1,16,0,1,19,22,0,13,700,15221
다사8182,0,0,0,0,0,0,0,3,0,0,0,55
다사2707,0,0,0,0,0,0,0,0,0,0,0,26
다바8789,0,0,0,0,0,0,0,4,0,1,0,144
다사7231,0,0,0,0,0,0,0,0,0,1,0,138
다사3760,0,1,1,19,0,0,29,26,1,2,705,20555
다바8591,0,0,0,0,0,0,0,0,0,0,0,32
다사8651,0,0,0,0,0,0,0,0,0,0,0,52
다사7677,0,0,0,0,0,0,1,2,0,0,0,278
다사9962,0,0,0,0,0,0,0,0,0,0,0,31
다사4561,0,0,0,5,0,0,11,30,0,16,1100,19614
다사9629,0,0,0,0,0,0,0,0,0,0,0,24
다사8802,0,0,0,0,0,0,1,9,0,0,0,267
라사0448,0,0,0,0,0,0,0,0,0,0,0,12
다사3740,0,0,0,0,0,0,0,5,0,0,0,63
다아6310,0,0,0,0,0,0,0,0,0,0,0,30
다사7212,0,0,0,0,0,0,0,0,0,0,0,6
다사8927,0,0,0,0,0,0,0,0,0,0,0,21
다아5611,0,0,0,0,0,0,0,0,0,0,0,0
다사8664,0,0,0,0,0,0,0,0,0,0,0,0
다사8155,0,0,0,0,0,0,0,6,0,0,0,260
다사4085,0,0,0,0,0,0,0,8,0,0,0,231
다사7805,0,0,0,0,0,0,0,0,0,0,0,15
다사5718,0,1,1,11,0,0,23,25,1,16,283,13416
다사7181,0,0,0,0,0,0,0,1,0,1,0,305
다사7653,0,0,0,0,0,0,0,10,0,3,11,453
다사6479,0,0,0,5,0,0,10,3,0,8,1114,14258
다아8506,0,0,0,0,0,0,0,0,0,0,0,0
라사0179,0,0,0,0,0,0,1,11,0,1,35,1732
다사6737,0,2,1,20,1,0,44,30,2,16,570,30465
다사8461,0,0,0,0,0,0,2,5,0,5,98,2104
다사7995,0,0,0,0,0,0,0,0,0,0,0,0
라사2145,0,0,0,0,0,0,0,0,0,0,0,0
다아5508,0,0,0,0,0,0,0,0,0,0,0,7
다사3688,0,0,0,0,0,0,0,4,0,0,0,34
다사4817,0,0,0,0,0,0,0,4,0,0,0,141
다사9399,0,0,0,0,0,0,0,0,0,0,0,0
다바3393,0,0,0,0,0,0,0,4,0,0,0,369
다사6715,0,0,0,0,0,0,1,4,0,0,0,108
라사0342,0,0,0,0,0,0,0,4,0,0,0,331
다사5890,0,0,0,0,0,0,1,6,0,0,0,212
다사3864,0,1,1,7,0,0,9,17,0,2,238,5453
라사0204,0,0,0,0,0,0,0,2,0,0,0,126
다사9414,0,0,0,0,0,0,0,3,0,0,0,155
다사5514,0,0,0,0,0,0,0,1,0,0,0,128
다사5907,0,0,0,0,0,0,0,3,0,2,0,243
다사3585,0,0,0,0,0,0,3,4,0,1,70,973
다사3647,0,0,0,6,0,1,10,20,0,6,251,9110
다사4773,0,0,0,0,0,0,0,8,0,0,0,269
다사3364,0,1,1,22,0,1,18,24,1,15,359,10700
다바8088,0,0,0,0,0,0,0,0,0,1,10,322
라사0345,0,0,0,0,0,0,0,0,0,0,0,10
다사7040,0,0,0,5,0,1,13,19,0,12,307,11533
다사5504,0,0,0,0,0,0,0,0,0,0,0,21
다바4494,0,0,0,0,0,0,0,0,0,0,0,0
다바6385,0,0,0,0,0,0,0,4,0,0,0,106
다사4275,0,0,0,2,0,1,3,12,0,6,62,2297
다사6128,0,0,0,0,0,0,1,6,0,3,89,1446
라바0394,0,0,0,0,0,0,0,4,0,0,0,60
다사5423,0,0,0,10,0,1,4,17,0,22,809,18672
다사5891,0,0,0,0,0,0,0,5,0,0,0,84
다사7337,0,0,0,0,0,0,0,2,0,2,30,1039
다바6993,0,0,0,0,0,0,2,8,0,0,0,105
다바4088,0,0,0,1,0,0,1,5,0,2,311,2744
라사0750,0,0,0,0,0,0,0,0,0,0,0,65
다사4392,0,0,0,0,0,0,0,6,0,2,7,362
다사6669,0,0,0,0,0,0,0,0,0,0,0,0
다사8972,0,0,0,0,0,0,0,0,0,0,0,27
다사9945,0,0,0,0,0,0,1,5,0,0,9,469
라사0855,0,0,0,0,0,0,0,2,0,0,0,65
라사0159,0,0,0,0,0,0,0,2,0,0,0,42
다사6778,0,0,0,0,0,0,2,9,0,0,16,445
다사1965,0,0,0,0,0,0,0,0,0,0,10,346
라사0231,0,0,0,0,0,0,0,5,0,0,0,126
라사0728,0,0,0,0,0,0,0,0,0,0,0,0
라사1123,0,0,0,0,0,0,1,1,0,0,119,1350
다사6513,0,0,0,1,0,0,3,3,0,9,665,6067
다사9434,0,0,0,0,0,0,0,2,0,0,0,91
다사7162,0,0,0,5,0,0,6,21,0,17,275,11649
라사1724,0,0,0,0,0,0,0,1,0,0,0,49
다바8688,0,0,0,0,0,0,0,0,0,0,0,49
다사5108,0,0,0,1,0,0,1,2,0,0,0,74
다사3111,0,0,0,0,0,0,2,4,0,0,23,789
다아7200,0,0,0,0,0,0,0,4,0,0,0,88
다사7659,0,0,0,0,0,0,0,0,0,0,0,22
다사5212,0,0,0,1,0,0,2,9,0,11,811,11332
다바4699,0,0,0,0,0,0,2,1,0,4,38,935
다사4830,0,0,0,0,0,0,0,0,0,0,0,17
다사4039,0,0,0,0,0,0,1,4,0,0,0,231
라사2012,0,0,0,0,0,0,0,5,0,0,0,64
라사1540,0,0,0,0,0,0,0,1,0,0,0,45
다사9856,0,0,0,0,0,0,0,0,0,0,0,0
다바8898,0,0,0,0,0,0,0,4,0,0,0,120
다사6788,0,0,0,0,0,0,0,5,0,0,0,22
다사6080,0,0,0,6,0,0,10,10,0,7,156,5275
다사3483,0,0,0,0,0,0,0,2,0,0,0,33
라사0065,0,0,0,0,0,0,0,0,0,0,0,20
다사7068,0,0,0,0,0,0,0,0,0,0,0,26
라사0131,0,0,0,0,0,0,0,5,0,0,0,172
다사2266,0,0,0,0,0,0,0,0,0,0,0,62
다바4587,0,0,0,0,0,1,2,7,0,1,19,668
다사3126,0,1,1,3,0,0,7,17,0,2,0,1049
라사0126,0,0,0,0,0,0,0,1,0,0,0,141
라사0718,0,0,0,0,0,0,0,6,0,0,0,140
다사9312,0,0,0,0,0,0,0,2,0,0,0,122
다사8866,0,0,0,0,0,0,0,1,0,0,0,70
다사1769,0,0,0,0,0,0,0,0,0,0,0,122
다사3579,0,0,0,0,0,0,3,6,0,0,0,242
라사0930,0,0,0,0,0,0,0,1,0,0,0,139
다사4328,0,0,0,0,0,0,0,6,0,0,0,82
다사5532,0,0,0,1,0,1,3,32,0,6,314,8272
다바7093,0,0,0,0,0,0,0,0,0,0,0,41
다바8886,0,0,0,0,0,0,0,4,0,0,0,133
다바4391,0,0,0,0,0,0,0,4,0,0,0,88
다바7680,0,0,0,0,0,0,0,3,0,0,0,75
다아8810,0,0,0,0,0,0,0,0,0,0,0,6
다아5604,0,0,0,0,0,0,0,2,0,0,0,12
다사8672,0,0,0,0,0,0,0,0,0,0,0,14
다사3416,0,0,0,0,0,0,0,0,0,0,0,9
다사3445,0,0,0,25,0,1,29,36,0,27,869,22696
라사1642,0,0,0,0,0,0,0,0,0,0,0,79
다사7693,0,0,0,0,0,0,1,3,0,2,39,1526
다사7836,0,0,0,1,0,0,5,15,0,7,215,4792
다바7585,0,0,0,0,0,0,0,4,0,0,0,142
다사5867,0,0,0,0,0,0,0,0,0,0,0,16
다사7997,0,0,0,0,0,0,0,1,0,0,0,45
다사1719,0,0,0,0,0,0,4,7,0,0,6,265
다아6110,0,0,0,0,0,0,0,0,0,0,0,0
다사6608,0,0,0,2,0,0,2,3,0,5,358,4508
다사9411,0,0,0,0,0,0,0,0,0,0,0,74
다사8118,0,0,0,0,0,0,0,2,0,0,7,150
다바5786,0,0,0,0,0,0,0,1,0,0,0,112
다사4239,0,0,0,0,0,0,1,11,0,0,0,289
다사4015,0,0,0,0,0,0,0,0,0,0,0,0
다바5384,0,0,0,0,0,0,0,0,0,0,0,0
다사6181,0,0,0,0,0,0,4,11,0,8,395,7723
다바7593,0,0,0,0,0,0,0,2,0,0,0,161
다사3947,0,0,0,12,0,0,21,27,0,21,638,24664
다사4084,0,0,0,0,0,0,0,2,0,0,0,164
라사2015,0,0,0,0,0,0,0,0,0,0,0,27
라사0040,0,0,0,0,0,0,0,5,0,0,22,564
다사8596,0,0,0,0,0,0,0,2,0,1,0,176
다사6470,0,0,0,0,0,0,1,6,0,3,115,3083
라바0998,0,0,0,0,0,0,0,0,0,0,0,0
다사2660,0,0,0,9,0,0,12,23,1,32,1059,22389
다사3818,0,0,0,0,0,0,0,6,0,1,0,80
다사5226,0,0,0,0,0,0,0,8,0,1,0,105
다바9298,0,0,0,0,0,0,0,0,0,0,0,10
다사5778,0,0,0,0,0,0,0,0,0,0,0,0
다사4535,0,0,0,8,0,0,12,32,1,6,1427,20009
다사7816,0,0,0,0,0,0,0,5,0,0,0,234
라사2038,0,0,0,0,0,0,0,0,0,0,0,35
라사0205,0,0,0,0,0,0,0,4,0,1,0,72
다사7596,0,0,0,0,0,0,0,0,0,0,0,6
다사3173,0,0,0,0,0,0,0,0,0,0,0,6
다사4608,0,0,0,0,0,0,3,4,0,0,0,170
다사8033,0,0,0,1,0,0,1,5,0,8,367,8757
다아5307,0,0,0,0,0,0,0,0,0,0,0,9
다사9055,0,0,0,0,0,0,0,2,0,0,0,217
다사6628,0,1,1,3,0,0,4,13,0,4,130,4002
다사6372,0,0,0,2,0,0,5,18,1,13,163,4912
다사2710,0,0,0,0,0,0,1,2,0,0,0,51
다사6873,0,0,0,0,0,0,0,0,0,0,0,10
다사8133,0,0,0,0,0,0,1,10,0,6,154,3304
라사2049,0,0,0,0,0,0,0,2,0,0,0,50
다사8908,0,0,0,0,0,0,0,2,0,0,0,113
다바3899,0,0,0,0,0,0,0,4,0,0,0,86
다사8730,0,0,0,0,0,0,0,0,0,0,0,39
다사5188,0,0,0,0,0,0,0,0,0,0,0,0
다아8208,0,0,0,0,0,0,0,0,0,0,0,11
라사1819,0,0,0,0,0,1,0,6,0,0,0,77
다아9009,0,0,0,0,0,0,0,0,0,0,0,80
라사1506,0,0,0,0,0,0,0,0,0,0,0,12
다사9468,0,0,0,0,0,0,0,4,0,0,0,37
다사4212,0,0,0,0,0,0,2,2,0,0,0,196
다바6590,0,0,0,0,0,0,5,4,0,10,592,6566
다사4380,0,0,0,0,0,0,0,0,0,0,0,10
다사2055,0,0,0,0,0,0,0,0,0,0,0,37
다사5793,0,0,0,0,0,0,0,0,0,0,0,0
다사8517,0,0,0,0,0,0,0,5,0,0,0,56
다바4683,0,0,0,0,0,0,0,0,0,0,0,69
다바5482,0,0,0,0,0,0,0,1,0,0,0,31
다사7158,0,0,0,0,0,0,0,6,0,1,9,240
다사7058,0,0,0,0,0,0,1,2,0,0,29,421
다사9601,0,0,0,0,0,0,0,1,0,0,0,148
다아8900,0,0,0,0,0,0,0,0,0,0,0,35
다사9018,0,0,0,0,0,0,0,0,0,0,0,11
라사0843,0,0,0,0,0,0,1,6,0,3,286,3573
다아8400,0,0,0,0,0,0,0,2,0,0,19,237
다사7801,0,0,0,0,0,0,0,4,0,0,0,85
다사9770,0,0,0,0,0,0,0,0,0,0,0,61
다사4733,0,0,0,5,0,1,7,20,0,20,721,19589
다바8999,0,0,0,0,0,0,0,0,0,0,6,114
다아6216,0,0,0,0,0,0,0,0,0,0,0,6
다사3941,0,0,0,0,0,0,9,14,0,9,645,11234
다사4813,0,0,0,0,0,0,0,0,0,0,0,0
다사5024,0,0,0,3,0,0,0,12,0,0,51,1304
다바8289,0,0,0,0,0,0,0,2,0,0,0,140
다사7336,0,0,0,0,0,0,0,0,0,0,0,188
라사0740,0,0,0,0,0,0,0,4,0,0,0,102
라사2013,0,0,0,0,0,0,0,0,0,0,0,0
다바8384,0,0,0,0,0,0,0,8,0,0,0,111
다사4332,0,0,0,2,0,1,3,13,0,4,192,3554
다사4667,0,0,0,0,0,0,1,18,0,5,84,3809
다사3327,0,0,0,7,0,0,47,19,0,20,306,11734
다사5884,0,0,0,0,0,0,0,6,0,0,0,213
다사5703,0,0,0,0,0,0,3,8,0,0,0,124
다사6302,0,0,0,0,0,0,0,0,0,0,0,20
다사6711,0,0,0,0,0,0,0,5,0,0,9,144
라사1911,0,0,0,0,0,0,0,2,0,0,0,32
다아6413,0,0,0,0,0,0,0,0,0,0,0,16
다사4536,0,1,1,2,0,0,5,17,0,2,96,4067
다사9045,0,0,0,0,0,0,1,1,0,0,0,161
다사7578,0,0,0,0,0,0,0,0,0,0,0,95
다사6399,0,0,0,0,0,0,0,0,0,0,0,30
다사7230,0,0,0,0,0,0,0,0,0,0,0,0
다사5000,0,0,0,0,0,0,0,10,0,0,0,60
다사7340,0,0,0,0,0,0,0,3,0,1,8,135
다사9006,0,0,0,0,0,0,0,3,0,0,0,58
다사6655,0,0,0,0,0,0,1,6,0,0,29,2040
다사3624,0,0,0,1,0,0,4,9,0,0,0,40
다사8717,0,0,0,0,0,0,4,2,0,2,744,5857
다사4772,0,0,0,0,0,0,0,1,0,0,0,29
다사4607,0,0,0,1,0,0,2,9,0,0,17,575
다사4035,0,0,0,0,0,0,0,0,0,0,0,24
다사7002,0,0,0,0,0,0,1,8,0,0,6,197
다사7685,0,0,0,0,0,0,0,4,0,0,0,293
다사8707,0,0,0,0,0,0,0,2,0,0,0,165
라사0346,0,0,0,0,0,0,0,0,0,0,0,32
다사2373,0,0,0,0,0,0,0,4,0,1,0,104
다아7101,0,0,0,0,0,0,0,0,0,0,0,40
다사4874,0,0,0,0,0,0,0,0,0,0,0,16
다사9466,0,0,0,0,0,0,0,0,0,0,0,10
다사9971,0,0,0,0,0,0,0,0,0,0,0,14
다아7900,0,0,0,0,0,0,0,0,0,0,0,24
다사5635,0,0,0,0,0,0,0,0,0,1,12,252
라사0271,0,0,0,0,0,0,0,0,0,0,0,13
다사3936,0,0,0,0,0,0,0,2,0,0,0,122
다사1861,0,0,0,0,0,0,2,5,0,0,17,672
다아8701,0,0,0,0,0,0,0,4,0,0,0,209
다사8333,0,0,0,0,0,0,0,5,0,1,0,240
다사7488,0,0,0,3,0,1,2,9,0,3,19,1158
라사1621,0,0,0,0,0,0,0,5,0,0,0,193
다사8706,0,0,0,0,0,0,0,4,0,0,0,172
다사4417,0,0,0,0,0,0,0,0,0,0,0,132
라사1850,0,0,0,2,0,1,0,6,0,2,6,783
다사7216,0,0,0,0,0,0,0,6,0,0,29,685
다바5399,0,0,0,0,0,0,0,12,0,1,0,79
다사4677,0,0,0,0,0,0,0,0,0,0,0,99
다사4913,0,0,0,0,0,0,0,1,0,0,0,59
다사8011,0,0,0,0,0,0,0,0,0,0,0,7
다사4163,0,0,0,0,0,0,0,9,0,4,52,2053
라사0326,0,0,0,0,0,0,0,3,0,0,0,180
다사7510,0,0,0,0,0,0,0,0,0,1,0,139
다사8581,0,0,0,0,0,0,0,1,0,0,0,102
다사3777,0,0,0,1,0,1,2,6,1,1,0,678
다사8658,0,0,0,0,0,0,0,1,0,0,0,62
다바6083,0,0,0,1,0,0,3,6,0,1,31,666
다사4725,0,0,0,0,0,0,0,6,0,1,0,26
라사1816,0,0,0,0,0,0,0,0,0,0,0,7
다바8689,0,0,0,0,0,0,0,2,0,0,0,121
다사2471,0,0,0,0,0,0,0,2,0,0,0,191
다사4614,0,0,0,0,0,0,0,0,0,0,0,33
다사3910,0,0,0,0,0,1,1,6,0,2,15,573
다사9226,0,0,0,0,0,0,0,0,0,0,0,17
다사8598,0,0,0,0,0,0,0,2,0,0,0,52
라사0816,0,0,0,0,0,0,0,2,0,0,0,17
다사6433,0,0,0,1,0,0,4,25,0,10,151,4090
다아8905,0,0,0,0,0,0,0,4,0,0,0,58
다사9617,0,0,0,0,0,0,2,7,0,0,9,718
라사0903,0,0,0,0,0,0,0,8,0,0,0,163
다사8364,0,0,0,0,0,0,0,0,0,0,6,422
다사4675,0,0,0,0,0,0,0,2,0,0,0,47
라사0590,0,0,0,0,0,0,0,4,0,0,0,35
다사5516,0,0,0,0,0,0,0,0,0,0,0,0
다사5330,0,0,0,0,0,0,1,4,0,2,153,4565
다아6606,0,0,0,0,0,0,0,0,0,0,0,0
라바0398,0,0,0,0,0,0,0,8,0,1,0,50
다바9396,0,0,0,0,0,0,0,4,0,0,6,478
라사0298,0,0,0,0,0,0,0,0,0,0,0,0
다사9507,0,0,0,0,0,0,0,0,0,0,0,9
다아6305,0,0,0,0,0,0,0,0,0,0,0,12
라사1111,0,0,0,0,0,0,0,2,0,0,0,24
다사9826,0,0,0,0,0,0,1,2,0,0,0,264
다사8798,0,0,0,0,0,0,0,0,0,0,0,16
다사7307,0,0,0,0,0,0,0,6,0,1,0,213
다바5885,0,0,0,0,0,0,0,0,0,0,9,111
다사9728,0,0,0,0,0,0,0,0,0,0,0,0
다바8194,0,0,0,0,0,0,0,4,0,0,0,156
라사1815,0,0,0,0,0,0,0,8,0,0,7,186
다사6387,0,0,0,0,0,0,0,2,0,0,0,78
다사4816,0,0,0,0,0,0,0,1,0,0,0,219
다사4819,0,0,0,0,0,0,0,0,0,0,0,27
다아7308,0,0,0,0,0,0,0,0,0,0,0,13
다사4873,0,0,0,0,0,0,0,0,0,0,0,33
다사5074,0,0,0,0,0,0,0,0,0,0,0,131
라사0949,0,0,0,0,0,0,0,0,0,0,0,46
다사9777,0,0,0,0,0,0,0,2,0,0,0,79
다사4158,0,0,0,14,0,2,17,43,0,47,1305,39045
다사7033,0,0,0,0,0,0,0,0,0,0,0,11
다사3668,0,0,0,0,0,0,0,0,0,0,23,894
다사2362,0,0,0,2,0,0,11,26,0,13,558,10356
다사8524,0,0,0,1,0,0,1,10,0,2,67,2054
다사7245,0,0,0,0,0,0,0,4,0,0,0,98
라사0210,0,0,0,0,0,0,0,4,0,0,0,94
다사1514,0,0,0,0,0,0,1,0,0,0,0,109
다사5371,0,0,0,0,0,0,0,5,0,0,0,59
다사4018,0,0,0,0,0,0,0,0,0,0,0,76
다바7993,0,0,0,0,0,0,0,0,0,0,0,153
다사9295,0,0,0,0,0,0,0,0,0,0,0,0
다사9936,0,0,0,0,0,0,0,0,0,0,0,0
다사3580,0,0,0,0,0,0,0,2,0,0,0,121
다바5599,0,0,0,0,0,0,0,0,0,0,0,0
라사0005,0,0,0,0,0,0,0,0,0,0,0,65
다사4714,0,0,0,0,0,0,0,0,0,0,0,0
다사3829,0,0,0,0,0,0,2,7,0,2,104,2441
다사3508,0,0,0,0,0,0,1,3,0,0,0,136
다아5900,0,0,0,0,0,0,0,0,0,0,0,0
다아6510,0,0,0,0,0,0,0,2,0,0,0,44
라사2336,0,0,0,0,0,0,0,2,0,0,0,39
다사7110,0,0,0,0,0,0,1,4,0,0,0,134
다아4902,0,0,0,0,0,0,0,2,0,0,0,15
라사0734,0,0,0,0,0,0,0,2,0,0,0,45
다사9656,0,0,0,0,0,0,0,0,0,0,0,0
다사6887,0,0,0,0,0,0,0,0,0,0,0,0
라사1746,0,0,0,0,0,0,0,0,0,0,0,9
다사9472,0,0,0,0,0,0,0,3,0,0,0,81
다사1711,0,0,0,0,0,0,0,0,0,0,0,57
라사1521,0,0,0,0,0,0,0,0,0,0,0,0
다사9015,0,0,0,0,0,0,1,0,0,0,0,17
다사9241,0,0,0,0,0,0,1,10,0,0,6,311
다사3220,0,0,0,0,0,0,0,0,0,0,0,19
라사1210,0,0,0,0,0,0,0,0,0,0,0,0
다바5881,0,0,0,0,0,0,0,0,0,0,0,90
다아7026,0,0,0,0,0,0,0,0,0,0,0,0
다사9892,0,0,0,0,0,0,0,0,0,0,0,12
다사4034,0,0,0,0,0,0,0,5,0,1,0,113
다사1574,0,0,0,0,0,0,0,0,0,0,0,0
다사9007,0,0,0,0,0,0,0,2,0,0,0,66
라사1050,0,0,0,0,0,0,0,0,0,0,0,51
다바4188,0,0,0,1,0,0,14,15,0,7,105,4246
다사8203,0,0,0,0,0,0,0,2,0,0,0,82
다사8393,0,0,0,0,0,0,0,5,0,0,0,226
다사5723,0,0,0,0,0,0,0,2,0,3,10,814
라사1018,0,0,0,0,0,0,0,0,0,0,0,22
다아6600,0,0,0,0,0,0,0,0,0,0,0,0
다사7103,0,0,0,0,0,0,0,0,0,0,0,36
다바5085,0,0,0,0,0,0,0,2,0,0,0,60
라사0217,0,0,0,0,0,0,0,8,0,0,0,296
다사7647,0,0,0,0,0,0,0,0,0,0,10,332
라사2347,0,0,0,0,0,0,0,0,0,0,0,0
다사3857,0,0,0,0,0,0,0,4,0,0,0,78
다사8597,0,0,0,0,0,0,0,4,0,0,0,104
다사2969,0,0,0,0,0,0,1,9,0,2,15,581
다사9875,0,0,0,0,0,0,0,0,0,0,0,21
다사9792,0,0,0,0,0,0,0,0,0,0,0,0
다사7270,0,0,0,0,0,0,2,2,0,10,132,3442
다아7817,0,0,0,0,0,1,1,6,0,2,0,668
다사9904,0,0,0,0,0,0,0,4,0,0,0,208
다아6204,0,0,0,0,0,0,0,1,0,0,76,1169
다사4701,0,0,0,5,0,0,3,13,0,9,753,7348
다사5103,0,0,0,1,0,0,2,4,0,0,0,135
다사5708,0,0,0,0,0,0,0,4,0,0,0,214
라사1228,0,0,0,0,0,0,0,6,0,0,0,178
라사0959,0,0,0,0,0,0,0,1,0,0,0,0
라사0625,0,0,0,0,0,0,0,2,0,0,0,64
다사4984,0,0,0,0,0,0,0,0,0,0,0,0
다사5372,0,0,0,0,0,0,0,7,0,0,0,52
라사0946,0,0,0,0,0,0,0,6,0,0,0,271
다사7361,0,0,0,0,0,0,0,4,0,0,0,89
다사8031,0,0,0,0,0,0,0,0,0,0,106,1815
다사7697,0,0,0,0,0,0,0,0,0,0,0,26
다사3839,0,0,0,0,0,0,1,6,0,3,190,1714
다사6980,0,1,1,2,0,0,4,10,0,2,70,2601
다사2763,0,0,0,0,0,0,0,1,0,0,0,17
다사6771,0,0,0,0,0,0,0,0,0,0,0,101
다사6600,0,0,0,0,0,0,0,0,0,0,0,127
라사1032,0,0,0,0,0,0,0,0,0,0,0,6
다사2264,0,0,0,0,0,0,1,3,0,1,49,1528
다아8004,0,0,0,0,0,0,0,0,0,0,0,0
다사4604,0,0,0,0,0,0,0,5,0,0,0,112
다사9823,0,0,0,0,0,0,0,8,0,1,7,320
라바0299,0,0,0,0,0,0,0,4,0,0,0,135
다사5130,0,0,0,9,0,0,18,23,0,11,407,8364
다사6085,0,0,0,0,0,0,0,6,0,0,0,210
라사0804,0,0,0,0,0,0,0,6,0,0,0,117
다사5797,0,0,0,0,0,0,0,3,0,0,0,27
다사8720,0,0,0,0,0,0,0,0,0,0,0,26
다사2160,0,0,0,0,0,0,0,10,1,0,0,234
다사9532,0,0,0,0,0,0,0,3,0,0,0,123
다사4435,0,0,0,0,0,0,0,0,0,0,0,55
다바6085,0,0,0,2,0,0,6,14,0,6,133,4825
라사0935,0,0,0,0,0,0,0,7,0,1,7,175
라사0490,0,0,0,0,0,0,0,0,0,0,0,0
다사4220,0,0,0,4,0,0,19,22,0,17,753,18219
다사6424,0,0,0,14,0,0,6,27,0,10,401,10680
다아8907,0,0,0,0,0,0,0,0,0,0,0,0
다사3028,0,0,0,0,0,0,7,8,0,11,265,5717
다사8701,0,0,0,0,0,0,0,4,0,0,0,116
다사7577,0,0,0,0,0,0,0,0,0,0,0,19
다바5592,0,0,0,0,0,0,0,0,0,0,0,0
다사1862,0,0,0,0,0,0,0,0,0,0,0,200
다사4207,0,0,0,0,0,0,0,4,0,0,0,50
다사4636,0,0,0,0,0,0,0,12,0,2,88,1689
라사1711,0,0,0,0,0,0,0,2,0,0,0,27
라사0636,0,0,0,0,0,0,0,6,0,0,0,121
라사0417,0,0,0,0,0,0,0,2,0,0,0,26
다사4606,0,0,0,0,0,0,0,6,0,1,0,80
라사0955,0,0,0,0,0,0,0,0,0,0,0,17
다사4539,0,0,0,2,0,1,6,27,0,17,793,19176
다사9931,0,0,0,0,0,0,0,3,0,0,0,72
다사9488,0,0,0,0,0,0,0,0,0,0,0,0
다사4634,0,0,0,4,0,0,6,21,0,14,419,12850
